classes,cohesion,coupling,fitness
160,42.0,105.3333333333333,-63.3333333333333
38,15.945975056689342,65.5722760770975,-49.62630102040816
13,3.217609401464802,11.252341284016982,-8.03473188255218
4,0.544508060355192,1.0126718373378132,-0.46816377698262124
3,0.36493801511735513,0.48409736432723605,-0.11915934920988092
1,0.09355617088607596,0.0,0.09355617088607596
1,0.09355617088607596,0.0,0.09355617088607596
1,0.09355617088607596,0.0,0.09355617088607596
1,0.09355617088607596,0.0,0.09355617088607596
1,0.09355617088607596,0.0,0.09355617088607596
1,0.09355617088607596,0.0,0.09355617088607596
