classes,cohesion,coupling,fitness
6,3.45,1.5,1.9500000000000002
6,3.45,1.5,1.9500000000000002
7,3.45,1.5,1.9500000000000002
6,3.45,1.5,1.9500000000000002
7,3.45,1.5,1.9500000000000002
7,3.45,1.5,1.9500000000000002
7,3.45,1.5,1.9500000000000002
7,3.45,1.5,1.9500000000000002
7,3.45,1.5,1.9500000000000002
7,3.45,1.5,1.9500000000000002
7,3.45,1.5,1.9500000000000002
5,3.45,1.5,1.9500000000000002
6,3.45,1.5,1.9500000000000002
6,3.45,1.5,1.9500000000000002
6,3.45,1.5,1.9500000000000002
6,3.45,1.5,1.9500000000000002
5,3.45,1.5,1.9500000000000002
5,3.45,1.5,1.9500000000000002
5,3.45,1.5,1.9500000000000002
4,3.45,1.5,1.9500000000000002
4,3.45,1.5,1.9500000000000002
