classes,cohesion,coupling,fitness
1,0.4375,0.0,0.4375
5,1.9357142857142857,1.2857142857142856,0.6500000000000001
3,1.446031746031746,0.5976190476190476,0.8484126984126984
3,1.446031746031746,0.5976190476190476,0.8484126984126984
3,1.446031746031746,0.5976190476190476,0.8484126984126984
3,1.446031746031746,0.5976190476190476,0.8484126984126984
5,2.3833333333333333,1.2472222222222222,1.136111111111111
4,2.3833333333333337,1.2472222222222222,1.1361111111111115
4,2.3833333333333337,1.2472222222222222,1.1361111111111115
5,2.3833333333333337,1.2472222222222222,1.1361111111111115
4,2.3833333333333337,1.2472222222222222,1.1361111111111115
4,2.3833333333333337,1.2472222222222222,1.1361111111111115
6,4.8,2.45,2.3499999999999996
6,4.8,2.45,2.3499999999999996
6,4.8,2.4499999999999997,2.35
6,4.8,2.4499999999999997,2.35
6,4.8,2.4499999999999997,2.35
6,4.8,2.4499999999999997,2.35
6,4.8,2.4499999999999997,2.35
6,4.8,2.4499999999999997,2.35
5,4.8,2.4499999999999997,2.35
