classes,cohesion,coupling,fitness
18,7.0,4.0,3.0
18,7.0,4.0,3.0
18,7.0,4.0,3.0
18,7.0,4.0,3.0
18,7.0,4.0,3.0
17,7.0,4.0,3.0
17,7.0,4.0,3.0
16,6.5,3.5,3.0
14,6.5,3.5,3.0
16,6.5,3.5,3.0
14,7.0,4.0,3.0
14,7.0,4.0,3.0
14,7.0,4.0,3.0
14,7.0,4.0,3.0
9,6.5,3.5,3.0
14,7.0,4.0,3.0
12,6.666666666666667,3.666666666666666,3.000000000000001
12,6.666666666666667,3.666666666666666,3.000000000000001
12,6.666666666666667,3.666666666666666,3.000000000000001
12,6.666666666666667,3.666666666666666,3.000000000000001
8,6.666666666666667,3.666666666666666,3.000000000000001
