classes,cohesion,coupling,fitness
11,4.0,1.0,3.0
13,4.0,1.0,3.0
12,4.0,1.0,3.0
12,4.0,1.0,3.0
12,4.0,1.0,3.0
14,4.0,1.0,3.0
16,4.0,1.0,3.0
16,4.0,1.0,3.0
17,4.0,1.0,3.0
17,4.0,1.0,3.0
4,4.0,1.0,3.0
