classes,cohesion,coupling,fitness
7,0.5220675841571364,0.9104378540199435,-0.3883702698628071
7,0.5220675841571364,0.9104378540199435,-0.3883702698628071
4,1.0929290008237378,0.3250433776749566,0.7678856231487812
6,1.0929290008237378,0.3250433776749566,0.7678856231487812
4,1.0929290008237378,0.3250433776749566,0.7678856231487812
3,1.0929290008237378,0.3250433776749566,0.7678856231487812
5,1.0929290008237378,0.3250433776749566,0.7678856231487812
5,1.093313859136644,0.11489776046738073,0.9784160986692633
5,1.093313859136644,0.11489776046738073,0.9784160986692633
5,1.093313859136644,0.11489776046738073,0.9784160986692633
5,1.093313859136644,0.11489776046738073,0.9784160986692633
6,1.093313859136644,0.11489776046738073,0.9784160986692633
6,1.093313859136644,0.11489776046738073,0.9784160986692633
7,1.093313859136644,0.11489776046738073,0.9784160986692633
5,1.093313859136644,0.11489776046738073,0.9784160986692633
3,1.093313859136644,0.11489776046738073,0.9784160986692633
3,1.093313859136644,0.11489776046738073,0.9784160986692633
4,1.093313859136644,0.11489776046738073,0.9784160986692633
4,1.093313859136644,0.11489776046738073,0.9784160986692633
3,1.093313859136644,0.11489776046738073,0.9784160986692633
2,1.093313859136644,0.11489776046738073,0.9784160986692633
