classes,cohesion,coupling,fitness
1,0.3952380952380952,0.0,0.3952380952380952
1,0.3952380952380952,0.0,0.3952380952380952
1,0.3952380952380952,0.0,0.3952380952380952
1,0.3952380952380952,0.0,0.3952380952380952
4,1.3879892037786774,0.9517543859649122,0.43623481781376516
4,1.3879892037786774,0.9517543859649122,0.43623481781376516
5,1.409196067090804,0.46558704453441296,0.9436090225563909
5,1.409196067090804,0.46558704453441296,0.9436090225563909
3,1.409196067090804,0.46558704453441296,0.9436090225563909
3,1.409196067090804,0.46558704453441296,0.9436090225563909
5,1.409196067090804,0.46558704453441296,0.9436090225563909
5,1.409196067090804,0.46558704453441296,0.9436090225563909
3,1.409196067090804,0.46558704453441296,0.9436090225563909
2,1.409196067090804,0.46558704453441296,0.9436090225563909
2,1.409196067090804,0.46558704453441296,0.9436090225563909
2,1.409196067090804,0.46558704453441296,0.9436090225563909
3,1.409196067090804,0.46558704453441296,0.9436090225563909
5,1.409196067090804,0.46558704453441296,0.9436090225563909
4,1.409196067090804,0.46558704453441296,0.9436090225563909
4,1.409196067090804,0.46558704453441296,0.9436090225563909
2,1.409196067090804,0.46558704453441296,0.9436090225563909
