classes,cohesion,coupling,fitness
1,0.3952380952380952,0.0,0.3952380952380952
1,0.3952380952380952,0.0,0.3952380952380952
1,0.3952380952380952,0.0,0.3952380952380952
1,0.3952380952380952,0.0,0.3952380952380952
1,0.3952380952380952,0.0,0.3952380952380952
3,1.0304713804713805,0.6095117845117846,0.420959595959596
3,1.0304713804713805,0.6095117845117846,0.420959595959596
3,1.0304713804713805,0.6095117845117846,0.420959595959596
2,1.0304713804713805,0.6095117845117846,0.420959595959596
2,1.0304713804713805,0.6095117845117846,0.420959595959596
2,1.0304713804713805,0.6095117845117846,0.420959595959596
2,1.0304713804713805,0.6095117845117846,0.420959595959596
2,1.0304713804713805,0.6095117845117846,0.420959595959596
2,1.0304713804713805,0.6095117845117846,0.420959595959596
2,1.0304713804713805,0.6095117845117846,0.420959595959596
2,1.0304713804713805,0.6095117845117846,0.420959595959596
2,1.0304713804713805,0.6095117845117846,0.420959595959596
2,1.0304713804713805,0.6095117845117846,0.420959595959596
2,1.0304713804713805,0.6095117845117846,0.420959595959596
2,1.0304713804713805,0.6095117845117846,0.420959595959596
2,1.0304713804713805,0.6095117845117846,0.420959595959596
