classes,cohesion,coupling,fitness
36,10.598015873015873,48.06978956228956,-37.47177368927368
5,0.22291054745155114,0.15394644115574346,0.06896410629580768
5,0.22291054745155114,0.15394644115574346,0.06896410629580768
5,0.22291054745155114,0.15394644115574346,0.06896410629580768
5,0.09355617088607596,0.0,0.09355617088607596
1,0.09355617088607596,0.0,0.09355617088607596
5,0.09355617088607596,0.0,0.09355617088607596
5,0.09355617088607596,0.0,0.09355617088607596
3,0.09355617088607596,0.0,0.09355617088607596
5,0.09355617088607596,0.0,0.09355617088607596
2,0.09355617088607596,0.0,0.09355617088607596
2,0.09355617088607596,0.0,0.09355617088607596
5,0.09355617088607596,0.0,0.09355617088607596
5,0.09355617088607596,0.0,0.09355617088607596
5,0.09355617088607596,0.0,0.09355617088607596
6,0.09355617088607596,0.0,0.09355617088607596
1,0.09355617088607596,0.0,0.09355617088607596
2,0.09355617088607596,0.0,0.09355617088607596
1,0.09355617088607596,0.0,0.09355617088607596
1,0.09355617088607596,0.0,0.09355617088607596
1,0.09355617088607596,0.0,0.09355617088607596
