classes,cohesion,coupling,fitness
1,0.09355617088607596,0.0,0.09355617088607596
1,0.09355617088607596,0.0,0.09355617088607596
1,0.09355617088607596,0.0,0.09355617088607596
1,0.09355617088607596,0.0,0.09355617088607596
1,0.09355617088607596,0.0,0.09355617088607596
5,1.1913016705932749,0.2763472587014763,0.9149544118917985
7,1.1913016705932749,0.2763472587014763,0.9149544118917985
5,1.1913016705932749,0.27634725870147636,0.9149544118917985
6,1.0943307080144125,0.06377799415774099,1.0305527138566715
5,1.0943307080144125,0.06377799415774099,1.0305527138566715
4,1.0943307080144125,0.06377799415774099,1.0305527138566715
6,1.0943307080144125,0.06377799415774099,1.0305527138566715
7,1.0943307080144125,0.06377799415774099,1.0305527138566715
8,1.0943307080144125,0.06377799415774099,1.0305527138566715
6,1.0943307080144125,0.06377799415774099,1.0305527138566715
6,1.0943307080144125,0.06377799415774099,1.0305527138566715
6,1.0943307080144125,0.06377799415774099,1.0305527138566715
5,1.0943307080144125,0.06377799415774099,1.0305527138566715
5,1.0943307080144125,0.06377799415774099,1.0305527138566715
3,1.0943307080144125,0.06377799415774099,1.0305527138566715
2,1.0943307080144125,0.06377799415774099,1.0305527138566715
