classes,cohesion,coupling,fitness
11,5.452673350041771,10.641833751044276,-5.189160401002505
6,1.3484375501042167,3.7509461680295013,-2.4025086179252844
3,0.38067743566464796,0.37548669006469515,0.005190745599952806
3,0.38067743566464796,0.37548669006469515,0.005190745599952806
3,0.38067743566464796,0.37548669006469515,0.005190745599952806
3,0.38067743566464796,0.37548669006469515,0.005190745599952806
3,0.4348711976429368,0.32771705951053776,0.10715413813239905
3,0.4348711976429368,0.32771705951053776,0.10715413813239905
6,0.18674679487179485,0.0,0.18674679487179485
3,0.18674679487179485,0.0,0.18674679487179485
1,0.18674679487179485,0.0,0.18674679487179485
