classes,cohesion,coupling,fitness
18,7.0,4.0,3.0
17,7.0,4.0,3.0
18,7.0,4.0,3.0
18,7.0,4.0,3.0
12,7.0,4.0,3.0
18,7.0,4.0,3.0
17,7.0,4.0,3.0
17,7.0,4.0,3.0
17,7.0,4.0,3.0
11,7.0,4.0,3.0
9,6.0,3.0,3.0
9,6.0,3.0,3.0
9,6.0,3.0,3.0
9,6.0,3.0,3.0
9,6.0,3.0,3.0
9,6.0,3.0,3.0
9,6.0,3.0,3.0
9,6.0,3.0,3.0
9,6.0,3.0,3.0
8,6.0,2.75,3.25
7,6.0,2.75,3.25
