classes,cohesion,coupling,fitness
21,6.770476190476192,23.65,-16.879523809523807
5,1.0621826001633694,2.02310968352635,-0.9609270833629806
5,1.0621826001633694,2.02310968352635,-0.9609270833629806
7,2.1886599559609943,2.4598930481283423,-0.27123309216734803
7,1.1053266226276608,1.2464349376114083,-0.14110831498374754
5,2.4274083215259683,1.2214735155911627,1.2059348059348056
5,2.4274083215259683,1.2214735155911627,1.2059348059348056
5,2.4274083215259687,1.2214735155911627,1.205934805934806
5,2.4274083215259687,1.2214735155911627,1.205934805934806
5,2.4274083215259687,1.2214735155911627,1.205934805934806
5,2.4274083215259687,1.2214735155911627,1.205934805934806
5,2.4130840571522727,1.1691526610644258,1.2439313960878469
7,2.4130840571522727,1.1691526610644256,1.243931396087847
7,2.4130840571522727,1.1691526610644256,1.243931396087847
8,2.4130840571522727,1.1691526610644256,1.243931396087847
9,2.4130840571522727,1.1691526610644256,1.243931396087847
9,2.1894699408549823,0.39971550497866287,1.7897544358763193
9,2.1894699408549823,0.39971550497866287,1.7897544358763193
7,2.1894699408549823,0.39971550497866287,1.7897544358763193
7,2.1894699408549823,0.3997155049786629,1.7897544358763193
3,2.1894699408549823,0.3997155049786629,1.7897544358763193
