classes,cohesion,coupling,fitness
80,18.0,46.33333333333333,-28.33333333333333
82,18.0,46.33333333333333,-28.33333333333333
82,18.0,46.33333333333332,-28.33333333333332
81,18.0,46.33333333333332,-28.33333333333332
80,18.0,46.33333333333332,-28.33333333333332
82,18.0,46.33333333333332,-28.33333333333332
84,18.0,46.33333333333332,-28.33333333333332
84,18.0,46.33333333333332,-28.33333333333332
88,18.0,46.33333333333332,-28.33333333333332
86,18.0,46.33333333333332,-28.33333333333332
41,18.0,46.33333333333332,-28.33333333333332
