classes,cohesion,coupling,fitness
15,3.589097014097014,13.490479936729937,-9.901382922632923
11,2.0281376518218623,8.927360991834677,-6.8992233400128145
10,3.4793212739641315,6.945683879612451,-3.4663626056483197
7,1.6896863553113552,4.405640886890887,-2.7159545315795315
9,2.539686355311355,2.6156759906759905,-0.07598963536463543
8,2.539686355311355,2.6156759906759905,-0.07598963536463543
8,1.4415099715099715,0.7924074074074074,0.6491025641025641
8,1.4415099715099715,0.7924074074074074,0.6491025641025641
5,1.187203709470916,0.2584345479082321,0.9287691615626839
6,1.187203709470916,0.2584345479082321,0.9287691615626839
5,1.187203709470916,0.2584345479082321,0.9287691615626839
3,1.187203709470916,0.2584345479082321,0.9287691615626839
3,1.187203709470916,0.2584345479082321,0.9287691615626839
6,1.187203709470916,0.2584345479082321,0.9287691615626839
2,1.187203709470916,0.2584345479082321,0.9287691615626839
5,1.187203709470916,0.2584345479082321,0.9287691615626839
4,1.187203709470916,0.2584345479082321,0.9287691615626839
4,1.187203709470916,0.2584345479082321,0.9287691615626839
2,1.187203709470916,0.2584345479082321,0.9287691615626839
3,1.187203709470916,0.2584345479082321,0.9287691615626839
2,1.187203709470916,0.2584345479082321,0.9287691615626839
