classes,cohesion,coupling,fitness
18,7.0,4.0,3.0
18,7.0,4.0,3.0
18,7.0,4.0,3.0
16,7.0,4.0,3.0
15,6.5,3.5,3.0
16,7.0,4.0,3.0
13,7.0,4.0,3.0
13,6.666666666666667,3.6666666666666665,3.0000000000000004
13,6.666666666666667,3.6666666666666665,3.0000000000000004
13,6.666666666666667,3.6666666666666665,3.0000000000000004
13,6.666666666666667,3.6666666666666665,3.0000000000000004
13,6.666666666666667,3.6666666666666665,3.0000000000000004
13,6.666666666666667,3.6666666666666665,3.0000000000000004
13,6.666666666666667,3.6666666666666665,3.0000000000000004
13,6.666666666666667,3.6666666666666665,3.0000000000000004
13,6.666666666666667,3.6666666666666665,3.0000000000000004
13,6.666666666666667,3.6666666666666665,3.0000000000000004
13,6.666666666666667,3.6666666666666665,3.0000000000000004
13,6.666666666666667,3.6666666666666665,3.0000000000000004
13,6.666666666666667,3.6666666666666665,3.0000000000000004
8,6.666666666666667,3.6666666666666665,3.0000000000000004
