classes,cohesion,coupling,fitness
1,0.18674679487179485,0.0,0.18674679487179485
1,0.18674679487179485,0.0,0.18674679487179485
5,1.192024410774411,0.9398411195286195,0.2521832912457914
6,0.8557915057915059,0.34636064636064634,0.5094308594308595
5,0.8557915057915059,0.34636064636064634,0.5094308594308595
3,0.8557915057915059,0.34636064636064634,0.5094308594308595
3,0.8557915057915059,0.34636064636064634,0.5094308594308595
3,0.8557915057915059,0.34636064636064634,0.5094308594308595
3,0.8557915057915059,0.34636064636064634,0.5094308594308595
3,0.8557915057915059,0.34636064636064634,0.5094308594308595
5,0.8557915057915059,0.34636064636064634,0.5094308594308595
5,1.8557915057915058,1.0446911196911197,0.811100386100386
5,1.8557915057915058,1.0446911196911197,0.811100386100386
5,1.1842105263157894,0.2078272604588394,0.97638326585695
6,1.1842105263157894,0.2078272604588394,0.97638326585695
4,1.1842105263157894,0.2078272604588394,0.97638326585695
3,1.1842105263157894,0.2078272604588394,0.97638326585695
5,1.1842105263157894,0.2078272604588394,0.97638326585695
9,1.1842105263157894,0.2078272604588394,0.97638326585695
8,1.1842105263157894,0.2078272604588394,0.97638326585695
2,1.1842105263157894,0.2078272604588394,0.97638326585695
