classes,cohesion,coupling,fitness
6,2.6205357142857144,5.346230158730158,-2.7256944444444438
4,2.4017094017094016,0.861111111111111,1.5405982905982905
3,2.4017094017094016,0.861111111111111,1.5405982905982905
4,2.4017094017094016,0.861111111111111,1.5405982905982905
4,2.4017094017094016,0.861111111111111,1.5405982905982905
4,2.4017094017094016,0.861111111111111,1.5405982905982905
4,2.4017094017094016,0.861111111111111,1.5405982905982905
4,2.4017094017094016,0.861111111111111,1.5405982905982905
4,2.4017094017094016,0.861111111111111,1.5405982905982905
3,2.4017094017094016,0.861111111111111,1.5405982905982905
3,2.4017094017094016,0.861111111111111,1.5405982905982905
3,2.4017094017094016,0.861111111111111,1.5405982905982905
3,2.4017094017094016,0.861111111111111,1.5405982905982905
3,2.4017094017094016,0.861111111111111,1.5405982905982905
3,2.4017094017094016,0.861111111111111,1.5405982905982905
3,2.4017094017094016,0.861111111111111,1.5405982905982905
3,2.4017094017094016,0.861111111111111,1.5405982905982905
3,2.4017094017094016,0.861111111111111,1.5405982905982905
3,2.4017094017094016,0.861111111111111,1.5405982905982905
3,2.4017094017094016,0.861111111111111,1.5405982905982905
3,2.4017094017094016,0.861111111111111,1.5405982905982905
