classes,cohesion,coupling,fitness
18,7.0,4.0,3.0
18,7.0,4.0,3.0
16,7.0,4.0,3.0
11,6.666666666666667,3.666666666666666,3.000000000000001
11,6.666666666666667,3.666666666666666,3.000000000000001
11,6.666666666666667,3.666666666666666,3.000000000000001
11,6.666666666666667,3.666666666666666,3.000000000000001
11,6.666666666666667,3.666666666666666,3.000000000000001
11,6.666666666666667,3.666666666666666,3.000000000000001
11,6.666666666666667,3.666666666666666,3.000000000000001
8,6.666666666666667,3.666666666666666,3.000000000000001
