classes,cohesion,coupling,fitness
5,1.0,0.8075757575757575,0.1924242424242425
5,1.0,0.8075757575757575,0.1924242424242425
5,1.0,0.8075757575757575,0.1924242424242425
4,0.3952380952380952,0.0,0.3952380952380952
4,0.3952380952380952,0.0,0.3952380952380952
2,0.3952380952380952,0.0,0.3952380952380952
2,0.3952380952380952,0.0,0.3952380952380952
4,0.3952380952380952,0.0,0.3952380952380952
6,0.3952380952380952,0.0,0.3952380952380952
4,0.3952380952380952,0.0,0.3952380952380952
6,0.3952380952380952,0.0,0.3952380952380952
1,0.3952380952380952,0.0,0.3952380952380952
6,1.0443722943722944,0.6202715934858792,0.42410070088641516
4,1.3714896214896215,0.5973748473748474,0.7741147741147741
3,1.3714896214896215,0.5973748473748474,0.7741147741147741
3,1.3714896214896215,0.5973748473748474,0.7741147741147741
3,1.3714896214896215,0.5973748473748474,0.7741147741147741
3,1.3714896214896215,0.5973748473748474,0.7741147741147741
5,1.3714896214896215,0.5973748473748474,0.7741147741147741
3,1.3714896214896215,0.5973748473748474,0.7741147741147741
2,1.3714896214896215,0.5973748473748474,0.7741147741147741
