classes,cohesion,coupling,fitness
35,9.0,12.583333333333332,-3.583333333333332
35,9.0,12.583333333333332,-3.583333333333332
5,1.0774410774410774,0.7769360269360269,0.3005050505050505
7,1.0774410774410774,0.7769360269360269,0.3005050505050505
4,0.3952380952380952,0.0,0.3952380952380952
3,0.3952380952380952,0.0,0.3952380952380952
5,1.4123931623931623,0.7713675213675213,0.641025641025641
4,1.4123931623931623,0.7713675213675213,0.641025641025641
5,1.4123931623931623,0.7713675213675213,0.641025641025641
5,1.4123931623931623,0.7713675213675213,0.641025641025641
3,1.4123931623931623,0.7713675213675213,0.641025641025641
